id,language,tweet is reply,number of hashtags in tweet,number of cashtags in tweet,number of mentions in tweet,number of urls in tweet,number of photos in tweet,number of videos in tweet,presence of quoted tweet in tweet,number of replies to tweet,number of retweets to tweet,number of likes to tweet,number of words in tweet,number of special characters (ASCII) in tweet,number of non-ASCII characters in tweet,number of uppercase characters in tweet,number of digits in tweet,language in tweet is english,polarity of tweet,subjectivity of tweet,bot,number of tweets
175070708,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0,6.0,2.0,1.0,0.6,0.72,0,1
871967356192346112,en,0.68,0.0,0.0,0.09,0.0,0.03,0.03,0.12,0.47,0.38,2.21,5.91,1.94,1.68,2.35,0.68,0.65,-0.03,0.16,0,34
44294369,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.14,6.43,2.0,0.0,1.14,0.43,0.86,0.02,0.2,1,7
4580402119,en,0.46,0.04,0.0,0.12,0.2,0.0,0.0,0.3,0.14,0.22,1.06,6.6,1.86,1.6,4.96,0.54,0.74,0.04,0.29,0,50
832266624900136960,en,0.05,1.41,0.0,0.0,0.23,0.82,0.64,0.0,0.0,0.64,0.91,7.68,3.5,0.09,5.36,1.36,0.95,0.05,0.12,0,22
2920160187,en,0.01,0.16,0.27,0.38,0.49,0.03,0.02,0.21,0.03,0.07,0.54,16.33,4.65,0.08,6.56,1.97,0.95,0.09,0.42,0,184
4040093968,en,0.54,0.0,0.0,0.01,0.0,0.09,0.07,0.24,0.26,0.1,3.45,8.39,1.54,0.76,2.54,0.31,0.82,0.02,0.23,0,458
822958445708054529,en,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,4.75,1.75,1.0,1.75,0.25,1.0,0.1,0.15,1,4
299891017,en,0.0,0.13,2.09,0.31,0.51,0.01,0.01,0.37,0.05,0.09,0.25,21.02,6.98,0.24,19.19,1.45,0.97,0.06,0.31,0,701
192890132,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,4.0,0.0,1.0,0.6,0.9,1,1
717635837,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,6.0,3.0,0.0,0.0,1.5,0.0,0.0,0.0,1,2
1832181,en,0.26,0.27,0.03,0.09,0.22,0.04,0.04,0.19,0.42,0.19,1.15,14.28,3.33,0.26,5.23,0.67,0.92,0.11,0.36,0,456
3065666436,en,0.12,0.0,0.0,0.0,0.0,0.04,0.02,0.02,0.11,0.55,1.76,5.35,0.76,0.66,0.75,0.09,0.73,-0.02,0.3,0,324
2290005901,en,0.73,0.1,0.03,0.11,0.17,0.2,0.19,0.07,0.39,0.23,1.33,26.3,6.24,0.07,7.3,0.63,0.94,0.09,0.41,0,70
36647981,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,0.0,12.0,20.0,1.0,0.0,0.0,1,1
3269645694,en,0.12,0.12,0.0,0.04,0.08,0.17,0.17,0.08,0.21,0.21,4.0,6.08,0.75,1.08,1.46,0.25,0.88,0.01,0.17,0,24
50796940,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1
1111994599,en,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,2.62,0.0,5.0,0.03,0.97,0.06,0.11,1,37
358418497,en,0.97,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.4,0.0,0.03,19.33,3.23,0.03,2.3,0.03,0.93,0.0,0.44,0,30
1294018664,en,0.0,0.67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,4.0,2.67,13.33,0.0,1.0,0.42,0.51,0,3
54089881,en,0.07,0.08,0.0,0.11,0.3,0.35,0.29,0.0,0.0,0.0,0.01,4.86,1.28,0.01,2.48,0.2,0.84,-0.01,0.17,0,607
404253571,en,0.06,6.33,0.0,0.08,0.92,0.0,0.0,0.01,0.04,0.05,0.39,22.73,9.26,0.92,3.82,0.29,0.87,0.13,0.28,0,312
876035889511706625,en,1.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.7,0.1,1.85,18.95,3.85,0.85,7.9,1.1,0.9,0.07,0.22,0,20
1383161,en,0.45,0.0,0.0,0.02,0.36,0.05,0.05,0.2,0.84,0.36,3.72,14.56,2.9,0.3,3.08,0.44,0.89,0.11,0.4,0,407
255868650,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,1.33,0.0,0.67,0.0,1.0,0.08,0.48,1,3
965467465,en,0.51,0.0,0.0,0.07,0.0,0.15,0.15,0.25,0.33,0.12,0.24,7.93,2.13,0.38,4.24,0.3,0.33,0.07,0.12,0,102
380388503,en,1.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,1.5,12.17,2.83,0.5,4.0,1.83,0.83,0.04,0.4,0,6
4173867083,en,0.02,0.13,0.0,0.2,0.96,0.01,0.01,0.0,0.07,0.02,1.2,12.5,2.17,0.13,3.8,1.19,0.99,0.11,0.28,0,127
34658407,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.5,17.25,3.5,0.75,4.25,0.75,1.0,0.14,0.29,0,4
2224794793,en,0.48,0.03,0.0,0.03,0.0,0.0,0.0,0.12,0.45,0.12,5.03,10.33,2.94,0.67,0.73,0.64,0.91,0.01,0.26,0,33
855564349066231808,en,0.63,0.0,0.0,0.01,0.0,0.01,0.04,0.1,0.39,0.51,2.9,7.58,1.68,0.86,3.0,0.82,0.79,0.08,0.26,0,139
771549653712023552,en,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.62,7.38,0.0,13.62,2.25,1.0,0.1,0.57,1,8
77421622,en,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.0,20.75,5.25,2.25,3.5,0.75,0.25,-0.09,0.14,0,4
1595478103,en,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,1.57,6.76,1.82,1.8,2.91,0.85,0.74,0.06,0.16,0,82
2174612417,en,0.6,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,3.0,29.4,2.6,1.2,1.8,0.4,1.0,0.8,-0.08,0.12,0,5
18851936,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0,6.0,0.0,0.0,0.78,1.0,0,1
818657869,en,0.93,0.07,0.0,0.02,0.04,0.26,0.28,0.0,0.61,0.07,0.87,4.67,3.39,0.59,2.5,0.28,0.83,0.04,0.06,1,54
236140249,en,0.34,0.09,0.0,0.01,0.01,0.14,0.13,0.09,0.21,0.04,0.43,21.02,3.82,0.36,4.92,0.71,0.96,0.01,0.42,0,163
87165040,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,0.0,3.0,11.0,1.0,0.05,0.21,1,1
376402153,en,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,2.5,0.0,3.5,0.0,1.0,0.3,0.68,1,2
256388924,en,0.51,0.66,0.57,0.0,0.34,0.26,0.26,0.14,0.31,0.0,0.46,23.43,5.43,0.09,7.11,1.66,0.91,0.06,0.34,0,35
605819946,en,0.28,0.02,0.0,0.04,0.11,0.05,0.06,0.23,0.23,0.12,0.47,10.98,1.46,1.45,3.52,0.27,0.89,0.08,0.29,0,186
429775677,en,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,5.0,1.0,1.0,0.4,0.2,1,1
102431675,en,0.65,0.96,0.0,0.35,0.06,0.1,0.1,0.04,0.1,0.1,0.4,13.92,3.96,0.71,7.1,1.44,0.88,0.11,0.4,0,48
2217040310,en,0.14,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.16,0.59,3.4,14.64,0.93,1.23,2.77,0.3,0.95,0.05,0.34,0,256
713486583522074624,en,0.67,0.25,0.0,0.17,0.04,0.04,0.04,0.0,0.04,0.0,0.38,6.33,2.25,1.38,4.83,0.75,0.79,-0.01,0.09,1,24
317778962,en,0.67,0.22,0.0,0.33,0.0,0.11,0.11,0.0,0.22,0.0,0.33,16.22,4.33,0.56,6.33,0.67,0.89,0.09,0.3,0,9
90927403,en,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,2.67,1.0,0.33,2.33,0.0,0.67,-0.13,0.13,0,3
102234198,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,9.64,2.36,0.18,4.18,0.0,1.0,-0.01,0.18,1,11
45835200,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,3.59,0.18,3.27,0.0,1.0,0.34,0.53,0,95
46107091,en,0.85,0.01,0.0,0.05,0.03,0.03,0.03,0.0,0.3,0.09,1.65,13.61,5.18,0.02,6.21,0.92,0.92,0.07,0.24,0,723
229065130,en,0.35,0.05,0.0,0.08,0.27,0.08,0.08,0.22,0.32,0.99,1.23,7.83,2.25,1.0,3.33,0.14,0.82,0.06,0.18,0,5120
22344593,en,0.69,0.0,0.0,0.06,0.25,0.0,0.0,0.06,0.0,0.0,0.5,15.38,4.25,0.0,4.38,0.56,0.94,0.15,0.46,0,16
334171213,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,18.5,5.75,0.0,6.5,0.5,0.75,0.09,0.38,1,4
785998273,en,1.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.12,0.09,1.14,10.9,3.47,0.41,3.82,0.46,0.79,0.05,0.3,0,91
736461708114329600,en,0.75,0.0,0.0,0.06,0.0,0.56,0.56,0.0,0.12,0.0,0.19,4.25,2.31,1.94,2.94,0.06,0.94,0.04,0.17,0,16
482408944,en,0.4,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.6,0.4,0.2,19.4,7.2,0.6,3.2,0.4,1.0,-0.11,0.43,1,5
821952244593500161,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,3.0,0.0,1.0,0.2,0.3,1,1
102560164,en,0.18,0.18,0.0,0.27,0.09,0.0,0.0,0.0,0.73,0.0,0.09,14.36,5.0,0.09,3.55,3.18,1.0,-0.0,0.04,1,11
867816441202049024,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,13.5,4.0,0.0,9.5,3.0,1.0,-0.2,0.2,1,2
41046628,en,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,3.5,2.5,2.0,0.0,1.0,0.17,0.32,1,2
401115896,en,0.92,0.02,0.0,0.14,0.0,0.01,0.01,0.03,0.4,0.25,4.7,16.64,4.21,0.98,5.93,0.42,0.94,0.13,0.39,0,109
2531897882,en,1.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.12,0.02,0.05,16.84,4.24,0.79,4.48,0.38,0.93,0.01,0.23,1,58
2371242572,en,0.43,0.0,0.0,0.0,0.0,0.07,0.08,0.1,0.55,1.15,5.46,9.93,1.45,1.06,2.95,0.9,0.82,-0.0,0.32,0,191
334326190,en,0.0,0.0,0.0,0.0,1.0,0.69,0.69,0.0,0.0,0.0,0.0,15.62,3.69,0.0,9.69,7.08,1.0,0.06,0.12,1,13
28147660,en,0.28,0.06,0.0,0.16,0.0,0.19,0.16,0.09,0.12,0.22,1.41,9.88,2.28,0.25,3.0,1.03,0.84,0.13,0.29,0,32
946986068,en,0.0,0.01,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.03,5.46,0.86,0.45,8.54,0.5,0.95,0.04,0.13,0,420
923192322,en,0.45,0.03,0.0,0.03,0.0,0.03,0.03,0.18,0.42,0.24,1.39,8.15,1.27,2.73,2.09,0.09,0.88,0.03,0.22,0,33
344657356,en,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,2.5,0.0,5.5,1.5,1.0,0.01,0.04,1,2
2196441155,en,0.25,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.25,0.0,6.75,2.0,0.75,0.2,0.44,0,4
30097486,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.19,3.64,0.28,3.26,0.0,1.0,0.38,0.54,1,100
54966689,en,0.61,0.32,0.0,0.25,0.29,0.25,0.25,0.04,0.11,0.07,0.82,15.82,5.11,2.04,7.29,0.57,0.86,0.04,0.29,1,28
78543056,en,0.17,0.0,0.0,0.0,0.67,0.17,0.17,0.0,0.0,0.0,0.17,6.33,1.17,0.0,3.67,0.5,0.67,0.0,0.0,0,6
83922520,en,0.0,4.5,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.25,16.5,10.0,0.5,21.5,1.25,0.75,0.32,0.41,1,4
501339385,en,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.33,4.67,0.0,6.0,1.0,1.0,-0.04,0.13,1,3
18373541,en,0.23,0.03,0.0,0.63,0.76,0.09,0.09,0.03,0.17,0.56,1.5,20.4,3.6,0.96,6.94,1.31,0.99,0.11,0.31,0,70
77577294,en,0.43,0.0,0.0,0.0,0.0,0.36,0.38,0.0,0.27,0.31,8.17,9.43,2.04,0.14,4.1,0.58,0.84,0.15,0.25,0,81
1403125962,en,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,3.0,5.0,1.0,0.1,0.4,1,1
3017736330,en,0.33,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.33,0.0,0.0,17.0,2.33,0.67,4.33,2.33,1.0,0.37,0.77,0,3
480937862,en,0.27,0.0,0.0,0.07,0.0,0.07,0.07,0.13,0.6,7.6,56.73,11.2,1.93,0.47,1.13,0.33,0.93,0.05,0.46,0,15
481604626,en,0.37,0.02,0.0,0.02,0.01,0.08,0.08,0.26,0.35,0.42,3.85,13.44,2.2,1.24,4.77,0.39,0.86,0.14,0.35,0,287
88081160,en,0.5,0.0,0.0,0.06,0.06,0.44,0.44,0.06,0.25,0.06,0.31,9.44,3.44,1.44,2.81,0.19,0.5,-0.05,0.12,0,16
2429767634,en,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.12,0.0,0.88,8.25,1.75,1.75,5.62,0.75,1.0,0.04,0.03,0,8
2993156499,en,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,1.29,6.29,9.86,3.29,0.29,0.86,0.0,0.86,0.16,0.21,0,7
450972900,en,0.0,0.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.2,0.0,3.6,0.4,1.0,0.17,0.49,0,5
171600936,en,0.96,0.02,0.0,0.11,0.0,0.0,0.0,0.01,0.21,0.11,1.68,14.69,4.0,1.0,5.81,1.06,0.89,0.01,0.31,0,320
32441799,en,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,8.75,4.25,4.0,5.5,0.0,0.75,0.21,0.39,0,4
518969660,en,0.65,0.17,0.0,0.13,0.09,0.09,0.09,0.0,0.17,0.39,0.91,17.83,3.52,1.7,7.0,0.39,0.96,0.06,0.3,0,23
808027419659661312,en,0.0,2.96,0.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,6.39,0.74,6.78,4.83,0.96,0.05,0.15,1,23
814975877146546176,en,0.23,0.0,0.0,0.23,0.31,0.0,0.0,0.15,0.08,0.15,0.46,13.31,3.54,0.92,3.92,0.85,0.85,-0.05,0.34,1,13
62236147,en,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,5.67,3.0,0.0,4.33,1.33,0.67,0.27,0.33,0,3
3267451555,en,0.29,0.0,0.0,0.01,0.04,0.04,0.04,0.23,0.19,0.03,0.27,7.33,0.81,0.65,1.95,0.37,0.83,-0.0,0.35,0,102
117171946,en,0.03,0.74,0.0,0.09,0.09,0.09,0.09,0.09,0.03,0.03,0.2,6.77,2.03,0.74,3.26,0.54,0.8,0.06,0.2,0,35
20404016,en,0.26,0.06,0.0,0.03,0.03,0.0,0.0,0.6,0.06,0.0,0.29,9.54,1.49,0.77,4.2,0.14,0.77,0.11,0.3,0,35
758019808927608836,en,0.0,0.26,1.37,0.0,1.0,0.0,0.0,0.0,0.0,0.04,0.1,6.85,3.09,0.01,9.98,1.51,0.74,-0.01,0.23,0,3256
216698816,en,0.0,0.25,0.0,0.01,0.67,0.0,0.0,0.0,0.0,0.01,0.03,6.3,1.55,2.6,5.54,0.37,0.94,0.01,0.13,0,982
4862162202,en,0.19,0.0,0.0,0.03,0.05,0.04,0.03,0.18,0.16,0.41,2.53,7.81,0.82,1.16,1.65,0.45,0.83,0.07,0.31,0,330
66776650,en,0.88,0.12,0.02,0.16,0.05,0.05,0.05,0.04,0.17,0.01,0.64,11.25,4.68,0.12,6.27,1.26,0.86,0.15,0.36,0,113
906445446,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08,0.0,0.17,12.0,1.75,0.75,6.42,0.75,1.0,0.1,0.35,0,12
296542706,en,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,0.0,11.0,2.0,1.0,0.0,0.0,1,1
400500578,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54,0.69,0.0,5.92,0.15,1.0,0.15,0.12,0,13
2837712923,en,0.0,0.3,0.1,0.06,1.0,0.57,0.57,0.0,0.0,0.02,0.03,11.25,2.44,0.1,7.8,0.8,0.96,0.04,0.2,0,227
2434470627,en,0.81,0.0,0.0,0.02,0.0,0.08,0.08,0.08,0.34,0.05,1.51,9.47,2.38,0.3,4.9,0.86,0.84,0.05,0.31,0,702
875440253351350272,en,0.95,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.87,17.28,3.28,0.79,4.95,0.79,0.92,0.17,0.39,0,39
60168956,en,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.67,8.86,1.81,0.71,2.29,0.29,0.0,0.01,0.06,1,21
1385578766,en,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.0,11.25,3.75,0.25,3.0,0.0,0.75,-0.04,0.27,0,4
789284294,en,0.08,0.08,0.0,0.08,0.0,0.33,0.33,0.25,0.33,0.58,8.67,12.25,1.75,0.58,4.58,0.33,1.0,0.06,0.22,0,12
1383499987,en,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,4.62,2.38,0.25,3.25,0.0,0.5,0.1,0.33,1,8
57019818,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,10.0,0.0,9.0,5.0,1.0,0.16,0.8,1,1
842889621734219776,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38,2.08,41.46,0.12,1.08,0.0,0.0,0.0,0,24
2735181954,en,0.58,0.0,0.0,0.05,0.03,0.24,0.08,0.03,0.74,0.05,1.16,13.95,2.16,1.61,2.89,0.26,0.82,0.08,0.37,0,38
1228900921,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,14.45,3.62,0.25,3.32,0.0,1.0,0.37,0.51,0,100
871021342828703747,en,0.59,0.45,1.17,0.14,0.07,0.15,0.14,0.09,0.52,0.2,1.89,17.09,7.3,0.43,7.25,0.89,0.89,0.08,0.22,0,162
1712774220,en,0.0,0.32,0.0,0.0,0.45,0.9,0.9,0.0,0.0,0.0,0.23,10.97,1.68,0.23,5.35,0.19,0.9,0.15,0.32,1,31
350101601,en,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,11.5,1.5,1.0,3.25,0.0,1.0,-0.03,0.07,1,4
282058914,en,0.33,0.61,0.0,0.61,0.0,0.56,0.56,0.0,0.33,0.28,4.28,12.5,4.44,0.22,6.44,1.11,1.0,0.24,0.38,0,18
133408531,en,0.03,0.76,0.0,0.97,0.96,0.0,0.0,0.03,0.04,0.05,0.15,16.6,4.35,0.2,10.34,0.4,0.99,0.02,0.25,0,124
2555921409,en,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.22,0.0,1.22,5.44,1.0,1.44,1.89,0.11,0.67,-0.06,0.29,0,9
397277484,en,0.8,0.18,0.06,0.05,0.03,0.17,0.17,0.1,0.31,0.1,0.97,9.26,3.23,0.2,3.79,0.96,0.87,0.04,0.27,0,205
25256491,en,0.0,0.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,8.12,1.76,0.18,2.65,0.06,0.94,0.23,0.39,0,17
195645676,en,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,7.54,1.46,0.38,0.92,0.0,0.15,0.0,0.22,1,13
629097228,en,0.52,0.01,0.0,0.01,0.01,0.07,0.07,0.02,0.35,0.15,1.44,9.98,2.22,1.19,2.82,0.52,0.84,0.09,0.31,0,195
2265340927,en,0.0,0.0,0.0,0.0,0.44,0.22,0.22,0.0,0.0,0.0,0.0,7.22,0.67,0.56,1.33,0.0,1.0,0.09,0.13,1,9
920182484,en,0.33,0.0,0.0,0.33,0.0,0.33,0.33,0.33,0.0,0.0,0.0,7.33,2.67,0.33,6.33,1.33,1.0,0.27,0.59,1,3
706123118,en,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.77,6.62,4.23,0.77,4.23,2.54,0.92,-0.02,0.38,0,13
141720142,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,6.0,3.0,0.0,0.6,1.0,0,1
15451878,en,0.01,0.03,0.0,0.05,1.2,0.08,0.11,0.0,0.01,0.07,0.73,17.63,2.59,1.38,11.49,1.85,0.98,0.08,0.25,0,2806
1738766137,en,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.23,0.09,1.56,11.39,1.01,1.16,1.79,0.51,0.93,0.04,0.31,1,70
1850120119,en,0.06,0.07,0.0,0.02,0.29,0.01,0.01,0.2,0.07,1.02,3.91,5.2,0.44,0.51,1.7,0.15,0.83,-0.01,0.2,0,241
797734470178709504,en,0.0,0.33,0.0,0.83,0.83,0.0,0.0,0.0,0.0,0.17,1.0,14.17,4.17,0.0,12.33,0.67,0.67,0.09,0.12,1,6
336703458,en,0.54,0.06,0.0,0.06,0.06,0.01,0.03,0.13,0.61,0.27,0.93,6.87,2.44,0.83,1.87,0.41,0.68,0.03,0.21,0,127
1669840039,en,0.14,0.0,0.0,0.0,0.12,0.05,0.07,0.06,0.18,0.16,1.02,5.35,0.43,0.45,2.31,0.16,0.7,0.01,0.18,0,98
2563637905,en,0.36,0.73,0.0,0.09,0.18,0.0,0.0,0.0,0.09,0.73,0.36,10.0,3.45,0.27,9.45,0.82,0.73,-0.06,0.32,0,11
19546277,en,0.0,0.04,0.1,0.87,0.77,0.55,0.99,0.0,0.99,5.3,10.07,20.67,5.36,0.88,6.74,0.84,1.0,0.09,0.33,0,8275
18991971,en,0.38,1.08,0.0,0.69,0.0,0.31,0.31,0.23,0.54,0.46,3.92,19.85,5.08,1.62,6.69,0.46,1.0,0.1,0.37,0,13
23673995,en,0.0,3.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,5.4,0.0,2.6,0.0,1.0,0.0,0.0,0,5
869232000,en,0.15,0.05,0.0,0.0,0.0,0.25,0.25,0.05,0.15,0.1,1.35,15.6,2.65,2.5,2.4,0.5,0.85,0.11,0.48,0,20
1387780320,en,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.21,14.06,29.87,8.31,1.03,0.77,2.42,0.24,0.8,0.06,0.33,0,318
262423632,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1
28489821,en,0.65,0.01,0.43,0.01,0.01,0.03,0.02,0.0,0.66,0.03,1.8,6.77,2.22,0.55,4.07,1.35,0.69,0.1,0.24,0,501
346235495,en,0.35,0.47,0.12,0.53,0.29,0.12,0.12,0.06,0.06,0.0,0.94,21.41,4.82,0.76,17.47,1.82,0.88,0.01,0.17,0,17
449542700,en,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1
336387415,en,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,4.0,0.0,1.0,0.05,0.35,1,1
194629711,en,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,0.7,0.8,1,1
619476594,en,0.65,0.14,0.0,0.08,0.14,0.03,0.03,0.0,0.05,0.0,0.51,10.84,2.73,1.14,6.0,0.05,0.92,0.08,0.38,0,37
1376150120,en,0.03,0.0,0.0,0.02,0.02,0.08,0.05,0.23,0.1,0.22,2.18,7.83,2.3,0.52,2.33,0.23,0.88,0.03,0.18,0,60
1616574032,en,0.45,0.02,0.0,0.09,0.0,0.06,0.06,0.15,0.55,0.19,2.68,14.34,1.89,1.45,4.64,0.13,0.98,0.1,0.44,0,47
481608344,en,0.55,0.03,0.0,0.03,0.07,0.03,0.03,0.03,0.17,0.17,2.38,10.97,2.55,0.45,6.1,0.24,0.9,-0.01,0.24,0,29
631584815,en,0.25,0.12,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.0,0.38,9.62,2.38,1.5,2.25,0.0,1.0,0.02,0.21,1,8
2424354200,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0,1
3003670034,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,24.0,1.67,1.0,5.33,0.0,1.0,-0.01,0.31,0,3
36897263,en,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,4.0,10.0,1.0,0.0,0.0,0,1
96756427,en,0.9,0.01,0.0,0.01,0.01,0.02,0.02,0.0,0.2,0.07,0.35,8.68,2.6,0.49,1.28,1.1,0.04,-0.0,0.04,0,130
2466325555,en,0.86,0.14,0.0,0.0,0.0,0.14,0.14,0.0,0.29,0.14,0.86,8.14,1.57,1.71,2.43,2.0,0.86,-0.1,0.26,1,7
222154470,en,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.0,0.0,21.38,2.44,2.5,1.81,0.88,0.06,0.05,0.07,1,16
191434404,en,0.42,0.46,0.0,0.43,0.12,0.27,0.3,0.33,0.76,0.68,4.02,17.18,4.22,0.76,7.28,0.82,0.91,0.06,0.29,0,1062
63227565,en,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,4.67,2.0,0.0,1.67,0.33,1.0,0.33,0.4,1,3
241462531,en,0.11,1.11,0.0,0.0,0.0,0.22,0.22,0.0,0.11,0.22,1.44,21.78,5.78,0.11,3.89,0.11,0.44,-0.02,0.27,1,9
