id,language,number of days between account creation and account labelling,presence of digits in name,presence of special characters (ASCII) in name,presence of non-ASCII characters in name,length of name,presence of digits in screen name,length of screen name,presence of url,number of followers,number of friends,number of listed,number of favourites,number of statuses,verified account,presence of banner,presence of default profile,presence of default profile image,number of urls in description,number of hashtags in description,number of cashtags in description,number of mentions in description,number of words in description,number of special characters (ASCII) in description,number of non-ASCII characters in description,number of uppercase characters in description,number of digits in description,language in description is english,polarity of description,subjectivity of description,bot
141299741,en,2666,0,0,0,15,1,11,0,34,0,1,603,900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
771942282887045122,en,301,0,0,0,14,0,11,0,25,42,0,1331,1332,0,1,1,0,0,0,0,0,6,3,0,4,0,1,0.0,0.0,1
17634849,en,3142,0,0,0,17,0,14,0,151,0,1,320,4682,0,1,0,0,0,0,0,0,27,3,2,4,0,0,0.0,0.0,0
457596492,en,2677,0,0,1,3,1,9,0,3,92,1,1398,1978,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
338686620,en,2206,0,0,0,16,0,14,0,3,0,0,1692,2427,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
105301706,en,2836,0,0,0,15,1,11,0,14,77,0,2091,2699,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772183760439808000,en,299,0,0,0,15,0,11,0,1,0,1,92,196,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,0
104990058,en,3352,0,0,0,8,0,8,0,6,18,0,1234,1555,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
90927403,en,3448,0,0,0,5,1,12,0,493,188,3,1907,29455,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
3334980616,en,802,0,0,0,5,0,13,1,11,0,32,2653,2825,0,0,0,0,0,0,0,0,22,3,0,15,0,1,0.16,0.33,1
2696641002,en,1751,0,0,0,7,0,10,0,210,92,6,9008,4787,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
102234198,en,3416,0,0,0,13,1,8,0,34,220,0,4176,3772,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
771903423629422593,en,301,0,0,0,11,0,15,0,20,39,0,1332,1331,0,1,1,0,0,0,0,0,15,13,0,14,1,1,0.15,0.53,1
610450994,en,1893,0,0,0,14,1,15,0,9,0,2,2205,3122,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
45835200,en,3630,0,0,0,12,0,9,0,202,266,4,2761,9632,0,1,0,0,0,0,0,0,17,1,0,2,0,1,-0.1,0.3,0
46107091,en,3629,0,0,0,3,0,8,0,145,226,3,1695,11434,0,1,0,0,0,0,0,0,20,9,0,16,0,1,0.5,0.6,0
229065130,en,3070,0,1,0,7,1,12,1,2675,1299,27,9687,126643,0,1,0,0,1,0,0,0,9,3,1,6,0,1,0.03,0.33,0
167473947,en,2596,0,0,0,15,0,13,0,15,0,2,1610,2474,0,0,0,0,0,0,0,0,4,6,0,1,0,1,0.68,0.82,1
22344593,en,3722,0,0,0,3,0,12,0,47,79,5,666,1602,0,0,1,0,0,0,0,0,10,2,0,1,0,1,0.0,0.0,0
334171213,en,2865,0,0,0,15,0,8,0,16,156,5,2158,2819,0,1,0,0,0,0,0,0,9,4,4,4,0,1,-0.6,0.9,1
785998273,en,2448,0,0,0,7,1,7,0,19,233,1,1762,3201,0,0,1,0,0,0,0,0,4,1,0,3,0,1,-0.2,0.4,0
1099673683,en,1679,0,0,0,12,1,10,0,8,23,1,2174,3093,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
736461708114329600,en,1084,0,0,1,1,0,15,0,200,245,3,55684,10311,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
877517902571859969,en,29,0,0,1,11,1,15,0,0,0,0,70,322,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
47570466,en,2991,0,0,0,8,0,7,0,71,96,0,1238,1929,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0.0,0.0,1
20266902,en,3065,0,0,0,11,1,11,1,26,0,0,7,199,0,0,0,0,0,0,0,0,6,6,0,11,0,1,0.06,0.42,0
482408944,en,2166,0,1,0,21,1,13,0,184,326,3,2559,3743,0,1,0,0,0,0,0,0,28,15,0,13,6,1,-0.5,1.0,1
821952244593500161,en,773,0,1,0,14,0,14,0,33,518,0,555,833,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
94146354,en,2794,0,0,0,13,1,10,0,3,0,0,106,114,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
391621259,en,2140,0,0,0,11,1,12,0,36,0,0,2202,3197,0,1,0,0,0,0,0,0,9,3,0,9,0,1,0.0,0.0,1
102560164,en,2985,0,0,0,6,0,13,1,344,145,8,2160,8017,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1223430648,en,1639,0,0,0,13,1,12,0,16,0,0,806,1131,0,1,1,0,0,0,0,0,2,0,0,7,0,0,0.0,0.0,1
91613743,en,3037,0,0,0,18,0,7,0,51,78,3,2574,6821,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1880845524,en,2061,0,0,0,11,0,14,0,165,152,0,2764,4060,0,1,1,0,0,0,0,0,4,0,0,1,0,1,0.4,0.5,0
835784955296886785,en,90,0,0,0,5,1,15,0,23,0,0,23,202,0,1,1,0,0,0,0,0,24,2,0,2,0,1,0.0,0.67,1
867816441202049024,en,194,0,0,0,15,0,15,0,14,40,0,596,827,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
757888734,en,1836,1,1,0,8,1,13,0,467,0,5,2046,5128,0,1,1,0,0,0,0,0,22,8,0,2,0,1,0.18,0.55,1
772492580345053184,en,298,0,0,0,13,1,15,0,5,0,0,36,111,0,0,1,0,0,0,0,0,3,3,0,4,0,0,0.0,0.0,0
41046628,en,3583,0,0,0,12,0,12,0,26,24,1,1430,2310,0,0,0,0,0,0,0,0,27,4,0,9,0,1,0.5,0.8,1
401115896,en,2757,0,0,0,14,0,8,0,51,324,1,3271,1802,0,1,1,0,0,0,0,0,17,7,0,4,0,1,0.1,0.77,0
2531897882,en,1807,0,0,0,9,0,8,0,69,120,0,21746,3937,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
141485540,en,2634,0,0,0,11,0,8,0,62,897,0,4,726,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
771883154302984192,en,301,0,0,0,11,1,14,0,20,39,2,1332,1332,0,1,1,0,0,0,0,0,14,3,0,2,0,1,-0.12,0.38,1
2371242572,en,1901,0,0,0,7,0,8,0,1175,694,14,21227,14411,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
772463246355918848,en,298,0,0,0,14,0,15,0,0,0,0,80,154,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0.0,0.0,0
334326190,en,2861,0,0,0,12,0,7,0,39,88,1,1144,1885,0,0,1,0,0,0,0,0,10,2,0,4,2,1,0.0,0.0,1
87601352,en,2849,0,1,0,17,0,7,0,24,73,1,775,1097,0,0,1,0,0,0,0,0,6,2,0,5,0,1,0.0,0.0,1
4456030935,en,621,0,0,0,10,1,10,0,22,0,0,1298,1898,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
134634887,en,2684,0,0,0,12,1,15,0,41,0,2,1608,2458,0,0,0,0,0,0,0,0,14,1,0,4,2,1,0.38,0.44,1
721244094,en,1853,0,0,0,6,1,13,0,208,747,3,14134,11247,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
886625972795056128,en,51,0,0,0,17,1,15,0,0,0,0,382,728,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
28147660,en,3698,0,0,0,14,1,13,1,675,624,2,5009,11883,0,1,0,0,0,1,0,0,4,3,0,6,5,1,0.0,0.0,0
1437252823,en,1994,0,0,0,15,0,14,0,16,15,0,553,161,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
616479546,en,2519,0,0,0,4,0,8,0,2246,1631,99,56233,34974,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
946986068,en,2376,0,0,0,9,1,5,1,56,148,1,614,7657,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
923192322,en,2387,0,0,0,9,0,10,0,214,129,0,9211,9798,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
344657356,en,2271,0,1,0,20,0,15,0,71,0,0,1757,2336,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
46745190,en,2943,0,0,0,20,0,13,1,53,0,1,161,3856,0,1,0,0,0,0,0,0,8,3,0,1,0,1,0.1,0.2,0
3311488188,en,736,0,0,0,6,1,8,0,2,0,0,537,549,0,1,1,0,0,0,0,0,8,1,0,6,0,1,0.0,0.0,1
553853905,en,1958,0,0,0,9,0,11,0,140,0,0,2551,5624,0,1,0,0,0,0,0,0,4,0,1,3,0,1,0.0,0.0,1
711238352,en,1859,0,1,0,11,1,11,0,88,364,1,1250,2183,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
2196441155,en,1981,0,1,0,20,0,9,0,60,480,0,272,324,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
894184669771476994,en,29,0,1,1,9,1,15,0,0,0,0,85,140,0,0,1,0,0,0,0,0,5,0,40,0,0,0,0.0,0.0,0
30097486,en,3690,0,0,0,12,0,15,1,370,369,6,2526,10862,0,1,0,0,0,1,0,0,20,6,0,3,0,1,0.12,1.0,1
54966689,en,3600,0,0,0,5,0,13,0,58,179,0,19830,7536,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
290769507,en,2301,0,0,0,15,0,13,1,12,0,1,1022,402,0,0,1,0,0,0,0,0,23,1,0,7,0,1,0.4,0.75,1
1323562195,en,2235,0,0,0,15,1,15,0,231,777,0,2457,1626,0,1,1,0,0,0,0,0,3,1,0,3,2,0,0.0,0.0,1
316147373,en,2790,0,1,0,22,0,11,0,8360,4005,80,1509,5451,0,1,1,0,0,1,4,0,12,9,0,21,3,1,0.5,0.5,0
3319938687,en,727,0,0,0,7,1,15,1,13,0,25,1852,1993,0,1,1,0,0,0,0,0,15,0,0,11,0,1,0.21,0.64,1
4504920197,en,571,0,0,0,6,0,12,0,0,0,0,1235,1235,0,0,1,0,0,0,0,0,15,6,0,7,0,1,0.35,0.35,1
772179253676896256,en,299,0,0,0,14,0,14,0,0,0,1,62,154,0,0,1,0,0,0,0,0,23,2,0,6,0,1,0.5,0.5,0
78543056,en,3517,0,0,0,20,0,13,0,76,404,1,1478,2425,0,1,0,0,0,0,0,0,23,9,0,8,0,0,0.0,0.0,0
1522402790,en,2102,0,0,0,11,0,11,1,18,7,1,2255,3331,0,1,1,0,0,0,0,0,8,1,0,9,0,1,0.0,0.0,1
83922520,en,3207,0,0,0,11,1,8,0,361,1006,4,2278,8230,0,1,0,0,0,0,0,0,25,15,0,73,0,0,0.05,0.2,1
890865217927827456,en,3,0,0,1,11,1,13,0,2,0,0,158,238,0,1,1,0,0,0,0,0,5,0,56,4,0,0,0.0,0.0,0
32694316,en,2999,0,0,0,12,0,11,0,16,0,0,11,184,0,0,0,0,0,0,0,0,11,4,0,6,0,1,0.0,0.0,0
766466310255570944,en,316,0,0,0,13,1,15,0,20,43,2,346,346,0,1,1,0,0,0,0,0,17,16,0,17,3,1,0.3,0.2,1
69723216,en,3155,0,0,1,9,0,14,0,815,1074,69,808,3185,0,1,0,0,0,0,0,0,18,6,0,9,0,1,-0.12,0.38,0
501339385,en,2118,0,0,0,13,1,14,0,23,489,2,1756,2096,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
470295859,en,2042,0,0,0,14,1,15,0,66,0,0,491,748,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
18373541,en,3795,0,0,0,17,0,7,1,1172,520,100,2725,15811,0,1,0,0,0,0,0,0,17,3,0,7,0,1,0.27,0.37,0
903194258726719488,en,5,0,1,1,8,1,11,0,0,0,0,99,119,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0.0,0.0,0
77577294,en,3520,0,0,0,20,0,8,0,159,138,1,1328,2160,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
858939534,en,1780,0,0,0,4,0,13,0,43,101,3,2307,4121,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0.0,0.1,1
773961472552669184,en,350,0,0,0,11,0,11,0,14,69,1,2419,3435,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1403125962,en,1573,0,0,0,11,0,7,0,31,62,1,1026,1478,0,0,1,0,0,0,0,0,3,0,0,3,0,1,0.0,0.0,1
3017736330,en,1553,0,0,0,11,1,15,0,291,373,4,6359,4662,0,1,1,0,1,0,0,2,12,2,2,3,3,1,0.0,0.0,0
834347332774854656,en,245,0,0,0,7,1,15,0,20,19,0,75,596,0,0,1,0,0,0,0,0,19,4,0,1,0,1,-0.06,0.88,1
480937862,en,2660,0,1,0,10,0,14,1,2640,1092,7,38698,20128,0,1,0,0,0,0,0,0,19,3,1,0,0,1,0.3,0.5,0
166889801,en,2751,0,0,0,9,0,8,0,24,630,0,1003,2180,0,1,0,0,0,0,0,0,12,2,0,0,0,1,0.38,0.42,0
330153752,en,2241,0,1,1,14,0,7,0,223,0,3,3417,15269,0,1,0,0,0,0,0,0,24,7,0,15,2,1,0.1,0.4,1
481604626,en,2661,0,1,0,1,0,9,0,749,559,3,30508,1424,0,1,1,0,0,0,0,0,2,1,0,2,0,0,0.0,0.0,0
214874684,en,2471,0,0,0,6,1,9,0,3,53,0,1181,1749,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
326441819,en,2242,0,0,0,15,0,9,0,7,20,0,1961,2830,0,0,1,0,0,0,0,0,10,4,0,5,0,1,0.3,0.49,1
88081160,en,3475,0,0,1,19,1,6,0,127,103,6,346,23116,0,1,0,0,0,0,0,0,15,4,3,3,0,1,0.0,0.0,0
589580961,en,1958,0,0,1,3,0,15,0,241,0,1,4659,16451,0,1,0,0,0,0,0,0,8,7,0,5,0,1,0.45,0.7,0
334966931,en,2798,0,0,0,15,0,13,1,6,7,0,1243,1793,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2495051875,en,1196,0,0,0,13,0,13,0,12,23,0,1766,2667,0,1,1,0,0,0,0,0,22,3,0,5,0,1,1.0,0.3,1
285482683,en,2309,0,0,0,15,0,11,0,3,0,0,80,124,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
2429767634,en,1857,0,0,1,16,0,14,0,1976,333,112,13036,4206,0,1,0,0,1,0,0,0,8,3,0,5,0,1,0.25,0.3,0
789512308233867264,en,322,0,0,1,3,1,6,0,4,4,0,2027,2800,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0.0,0.0,1
2993156499,en,1574,0,0,0,1,0,12,0,134,79,1,5542,4183,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
890685368579878912,en,2,0,0,1,13,1,15,0,0,0,1,141,259,0,1,1,0,0,0,0,0,6,0,19,1,0,0,0.0,0.0,0
855802941579575297,en,86,0,0,0,18,1,15,0,0,0,0,133,242,0,0,1,0,0,0,0,0,1,0,0,3,1,0,0.0,0.0,0
877402275014103041,en,29,0,0,1,12,1,11,0,0,0,0,98,625,0,0,1,0,0,0,0,0,2,2,30,0,0,0,0.0,0.0,1
765855620482359297,en,310,0,0,0,13,0,13,0,24,0,1,635,635,0,1,1,0,0,0,0,0,12,3,0,10,0,1,0.32,0.53,1
450972900,en,2630,1,0,0,14,1,14,1,479,1181,7,1437,3054,0,1,0,0,1,0,0,1,14,2,0,13,0,1,0.6,0.95,0
849259436820635648,en,52,0,0,0,7,0,15,0,1,0,4,13,118,0,1,1,0,0,0,0,0,24,4,0,2,0,1,0.0,0.0,1
157279439,en,2588,0,0,0,5,1,9,0,138,0,3,31,5611,0,1,1,0,0,0,0,0,2,5,6,12,0,1,0.0,0.0,0
834651596,en,2263,0,0,0,12,1,10,0,28,418,0,643,1015,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
171600936,en,3207,0,1,0,9,0,8,0,76,620,1,2270,3790,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,0
51042561,en,2975,0,0,0,15,0,7,0,41,37,1,934,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
32441799,en,3679,0,0,0,15,0,14,0,154,201,3,1386,3334,0,1,0,0,0,1,0,0,16,4,0,1,2,1,0.0,0.0,0
518969660,en,2526,0,0,0,16,0,8,0,516,2185,5,5214,3176,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
862629217,en,1763,0,0,0,13,1,15,0,1,36,0,2046,2045,0,0,1,0,0,0,0,0,16,3,0,2,0,1,0.3,0.9,1
743446825,en,1837,0,0,0,5,1,15,0,12,116,1,1627,2378,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
100396793,en,2788,0,0,0,11,0,11,0,162,0,3,2072,3154,0,0,0,0,0,0,0,0,12,5,0,4,0,1,0.0,0.0,1
808027419659661312,en,881,0,0,0,8,1,15,1,104,558,0,716,1139,0,1,1,0,0,0,0,0,6,1,0,4,0,1,0.0,0.0,1
814975877146546176,en,727,0,0,0,8,0,15,0,297,641,10,10139,12111,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
62236147,en,3572,0,0,0,11,1,9,0,249,430,2,202,1836,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0.0,0.0,0
3267451555,en,1414,0,0,0,8,1,7,0,84,99,0,7354,11958,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
117171946,en,3365,0,0,1,12,0,11,1,544,972,33,89490,22539,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
20404016,en,3749,0,0,0,5,0,12,0,103,347,1,8844,1056,0,1,0,0,0,0,0,0,8,1,0,1,0,1,-0.12,0.38,0
758019808927608836,en,1025,0,0,0,10,0,9,1,794,19,39,33,27803,0,1,1,0,2,0,9,0,15,11,0,33,0,1,0.0,0.0,0
758538844878704640,en,383,0,0,0,12,0,11,0,7,2,0,2391,3105,0,1,1,0,0,0,0,0,12,4,0,4,1,1,0.0,0.0,1
833032717,en,1871,0,0,0,12,0,15,1,15,0,0,2288,2997,0,0,1,0,0,0,0,0,24,8,0,13,20,1,0.06,0.5,1
216698816,en,3104,0,0,1,17,0,15,1,1238,1361,15,2267,34832,0,1,0,0,1,0,0,2,11,10,0,5,2,1,0.0,0.0,0
1749129607,en,1401,0,0,0,12,1,13,0,6,0,0,705,1008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
3047734106,en,1540,1,0,0,4,0,12,1,493,242,2,7915,9219,0,1,1,0,0,0,0,0,1,0,5,0,0,1,0.0,0.0,0
782459529481117697,en,338,0,0,0,14,0,10,0,0,0,0,151,291,0,0,1,0,0,0,0,0,29,7,9,4,0,1,0.62,0.78,0
4862162202,en,1198,0,1,0,9,1,15,1,570,464,4,42256,27616,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
558899674,en,1952,0,0,0,20,0,14,1,46,0,7,2089,2870,0,0,0,0,0,0,0,0,10,1,0,1,0,1,0.0,0.0,1
798265132262494208,en,227,0,0,0,15,1,15,0,1,0,0,98,191,0,0,1,0,0,0,0,0,5,5,0,1,0,0,0.0,0.0,0
541030390,en,2439,0,0,0,13,0,10,0,38,157,3,2360,3512,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,1
66776650,en,3559,0,1,0,6,0,15,0,264,184,2,11060,2872,0,1,0,0,0,0,0,2,10,6,0,22,0,1,0.5,0.6,0
906445446,en,2276,0,0,0,12,0,15,0,1460,305,3,1997,3625,0,1,0,0,0,0,0,0,23,6,0,4,0,1,0.25,0.52,0
37486064,en,2983,0,0,0,6,0,10,1,407,0,10,31,2097,0,1,0,0,0,0,0,0,9,15,0,40,0,1,0.0,0.4,0
135214661,en,3268,0,1,0,7,0,9,0,29,361,1,2217,3147,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
933827868,en,1750,0,0,0,1,0,12,0,5,19,0,1070,1540,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
774140129208180736,en,981,0,0,0,7,1,7,0,1317,4377,99,7372,2416,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
42071232,en,3009,0,0,0,3,0,13,1,151,472,2,2329,3365,0,0,0,0,0,0,0,0,13,13,0,2,0,1,0.2,0.2,1
296542706,en,2838,0,0,0,15,0,6,0,42,159,1,1972,2957,0,1,1,0,0,0,0,0,2,1,0,3,0,0,0.0,0.0,1
245900053,en,2390,0,0,0,17,1,15,0,8,10,1,1909,2584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
400500578,en,2758,0,0,0,16,0,14,1,44,41,2,37,615,0,1,0,0,0,0,0,0,29,1,0,10,0,1,0.5,0.64,0
2837712923,en,1671,0,0,0,16,0,10,1,1981,2051,33,38,14052,0,1,0,0,0,0,0,0,11,2,0,3,0,1,-0.25,0.4,0
890692443145940992,en,3,0,0,1,14,1,15,0,1,0,1,233,372,0,1,1,0,0,0,0,0,17,4,121,3,6,0,0.0,0.0,0
1248339528,en,1624,0,0,0,14,0,14,0,1,0,0,6,212,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
2434470627,en,1880,0,0,0,8,0,9,0,486,457,3,29540,30774,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0.0,0.0,0
809951032860147712,en,212,0,0,0,15,1,15,0,2,0,0,188,317,0,0,1,0,0,0,0,0,29,4,0,0,0,0,0.0,0.0,0
29919986,en,3025,0,0,0,16,1,9,0,46,214,1,2408,2856,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
875440253351350272,en,701,0,0,0,9,0,15,0,152,643,7,6536,2248,0,1,1,0,0,0,0,2,13,4,0,9,0,1,-0.17,0.17,0
60168956,en,3575,0,0,0,14,0,7,1,130,105,1,1107,3747,0,1,0,0,0,0,0,0,3,1,2,1,0,0,0.0,0.0,1
24835722,en,3082,1,0,0,12,0,10,1,312,0,10,2291,18155,0,1,0,0,0,0,0,0,3,5,0,0,0,1,0.0,0.0,1
896020579,en,2399,0,0,0,5,1,14,0,479,310,1,43076,31566,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0
772055227939819520,en,299,0,0,0,11,0,11,0,0,0,0,155,316,0,0,1,0,0,0,0,0,26,7,0,11,0,1,0.09,0.64,0
1385578766,en,2210,0,0,0,12,0,9,0,60,1184,1,12202,2497,0,0,1,0,0,0,0,0,5,2,0,1,0,1,0.0,0.0,0
44841159,en,2996,0,0,0,5,0,15,0,6,2,0,1339,1909,0,0,0,0,0,0,0,0,7,2,0,1,0,1,0.7,0.2,1
107523475,en,2764,0,0,0,3,0,8,0,4,75,1,898,1259,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
765936298481819648,en,318,0,0,0,13,1,15,0,18,41,0,1332,1332,0,1,1,0,0,0,0,0,3,0,0,12,0,0,0.0,0.0,1
789284294,en,2427,0,0,0,12,0,8,1,385,888,9,2554,41,0,1,0,0,0,0,0,3,12,4,2,16,0,1,0.0,0.0,0
185848434,en,2542,0,0,0,15,1,8,0,2,0,0,644,968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
849231740174553088,en,53,0,0,0,9,1,15,0,1,0,0,12,157,0,1,1,0,0,0,0,0,16,4,0,1,0,1,0.0,0.1,1
1383499987,en,2212,0,0,1,7,0,14,0,362,352,3,19978,18083,0,1,1,0,0,0,0,0,11,0,2,9,0,1,0.0,0.0,1
57019818,en,3144,0,0,0,14,0,10,0,4,9,0,820,1119,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
842889621734219776,en,126,0,0,0,17,1,15,0,7,842,0,43,261,0,0,1,0,0,0,0,0,14,6,76,0,0,0,0.0,0.0,0
2735181954,en,1733,0,0,0,6,0,10,0,143,125,4,2612,4479,0,1,1,0,0,0,0,0,3,0,0,1,0,0,0.0,0.0,0
899674686094802944,en,15,0,0,1,16,1,11,0,0,0,0,96,124,0,0,1,0,0,0,0,0,6,0,42,1,0,0,0.0,0.0,0
1550413350,en,1519,0,1,0,18,0,15,0,10,0,0,2240,3067,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
772208410494459908,en,299,0,0,0,16,1,15,0,0,0,0,93,208,0,0,1,0,0,0,0,0,8,2,0,3,0,1,0.0,0.0,0
551465038,en,2592,0,1,0,8,0,13,0,703,573,3,16644,17797,0,1,0,0,0,0,0,0,2,2,0,5,0,0,0.0,0.0,0
814726503770394624,en,231,0,0,0,6,1,9,0,21,59,1,2293,3075,0,0,0,0,0,0,0,0,28,6,0,2,0,1,0.59,0.91,1
368940301,en,2174,0,0,0,17,0,10,0,10,0,0,86,102,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1228900921,en,2268,0,0,0,5,1,13,0,340,594,8,14287,13168,0,1,1,0,0,0,0,0,3,3,0,2,6,0,0.0,0.0,0
537500546,en,1971,0,0,0,18,0,15,0,18,5,0,2142,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
56834841,en,2963,0,0,1,11,0,12,0,262,0,1,2008,9467,0,1,0,0,0,0,0,0,22,5,0,3,0,1,-0.12,0.38,1
834631960785985536,en,91,0,0,0,7,1,15,0,19,0,0,41,355,0,1,1,0,0,0,0,0,6,2,0,2,0,0,0.5,0.6,1
871021342828703747,en,713,0,1,0,19,0,12,0,459,840,4,24335,2607,0,1,1,0,0,0,0,0,8,5,0,16,0,1,0.0,0.0,0
975194328,en,1730,0,0,0,15,0,12,1,51,0,4,2544,3394,0,1,0,0,0,0,0,0,12,2,0,3,1,1,0.0,0.0,1
877445857137831936,en,29,0,0,1,8,1,15,0,12,0,0,74,476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
765938743073275904,en,327,0,0,0,12,1,15,0,19,0,1,1233,1233,0,1,1,0,0,0,0,0,4,1,0,1,0,1,0.0,0.0,1
892926522591334400,en,24,0,0,1,14,1,14,0,0,0,0,166,251,0,0,1,0,0,0,0,0,4,4,22,1,0,0,0.0,0.0,0
1168469846,en,1649,0,0,0,10,0,10,0,4,19,0,1328,1995,0,0,1,0,0,0,0,0,6,0,0,4,0,1,0.14,0.45,1
108448591,en,2726,0,0,0,13,0,11,0,42,0,2,1213,1696,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1
1712774220,en,2083,0,0,0,23,0,9,1,206,620,5,1040,541,0,1,0,0,0,0,0,0,5,3,0,1,0,0,0.0,0.0,1
252713307,en,2333,0,0,0,14,1,11,1,44,0,2,15,1529,0,0,1,0,0,0,0,0,19,6,0,5,0,1,0.0,0.0,0
350101601,en,2814,0,1,0,9,0,10,0,27,110,0,926,1400,0,1,0,0,0,0,0,0,9,1,3,1,0,1,0.0,0.0,1
877527928275443712,en,28,0,0,1,10,1,15,0,0,0,0,43,219,0,0,1,0,0,0,0,0,1,0,8,0,0,0,0.0,0.0,1
